FrameID,Action,Mouse_position,execution_time 
0000002815,RightDown,"(1196, 940)",1538255894.198983
0000002815,Space,"(1196, 940)",1538255894.198983
0000002816,Space,"(1292, 894)",1538255894.2418683
0000002816,Space,"(1325, 874)",1538255894.2528396
0000002816,Space,"(1362, 850)",1538255894.2638097
0000002816,Space,"(1386, 831)",1538255894.2747805
0000002816,Space,"(1407, 810)",1538255894.2857509
0000002816,RightDown,"(1419, 795)",1538255894.2967222
0000002816,Space,"(1419, 795)",1538255894.2967222
0000002816,RightDown,"(1427, 778)",1538255894.3076923
0000002816,Space,"(1427, 778)",1538255894.3076923
0000002816,RightDown,"(1431, 766)",1538255894.3186634
0000002816,Space,"(1431, 766)",1538255894.3186634
0000002816,RightDown,"(1434, 744)",1538255894.3296335
0000002816,Space,"(1434, 744)",1538255894.3296335
0000002816,RightDown,"(1434, 723)",1538255894.340604
0000002816,Space,"(1434, 723)",1538255894.340604
0000002816,RightDown,"(1434, 697)",1538255894.3515754
0000002816,Space,"(1434, 697)",1538255894.3515754
0000002817,Space,"(1438, 613)",1538255894.3944607
0000002817,Space,"(1436, 601)",1538255894.4054317
0000002817,Space,"(1436, 597)",1538255894.4164014
0000002817,RightDown,"(1435, 595)",1538255894.4273722
0000002817,Space,"(1435, 595)",1538255894.4273722
0000002817,RightDown,"(1435, 595)",1538255894.4383426
0000002817,Space,"(1435, 595)",1538255894.4383426
0000002817,RightDown,"(1435, 595)",1538255894.4493136
0000002817,Space,"(1435, 595)",1538255894.4493136
0000002817,RightDown,"(1435, 595)",1538255894.4602845
0000002817,Space,"(1435, 595)",1538255894.4602845
0000002817,RightDown,"(1435, 595)",1538255894.4712565
0000002817,Space,"(1435, 595)",1538255894.4712565
0000002817,RightDown,"(1435, 592)",1538255894.4822254
0000002817,Space,"(1435, 592)",1538255894.4822254
0000002817,RightDown,"(1435, 589)",1538255894.4931962
0000002817,Space,"(1435, 589)",1538255894.4931962
0000002817,RightDown,"(1433, 586)",1538255894.504167
0000002817,Space,"(1433, 586)",1538255894.504167
0000002818,Space,"(1429, 561)",1538255894.5470524
0000002818,Space,"(1427, 543)",1538255894.5580235
0000002818,A,"(1424, 522)",1538255894.5689936
0000002818,Space,"(1424, 522)",1538255894.5689936
0000002818,A,"(1418, 504)",1538255894.579964
0000002818,Space,"(1418, 504)",1538255894.579964
0000002818,A,"(1408, 481)",1538255894.5909348
0000002818,Space,"(1408, 481)",1538255894.5909348
0000002818,A,"(1400, 459)",1538255894.6019056
0000002818,Space,"(1400, 459)",1538255894.6019056
0000002818,A,"(1390, 435)",1538255894.6128762
0000002818,Space,"(1390, 435)",1538255894.6128762
0000002818,A,"(1379, 411)",1538255894.623847
0000002818,Space,"(1379, 411)",1538255894.623847
0000002818,A,"(1370, 388)",1538255894.6348176
0000002818,Space,"(1370, 388)",1538255894.6348176
0000002818,A,"(1358, 366)",1538255894.6457882
0000002818,Space,"(1358, 366)",1538255894.6457882
0000002818,A,"(1352, 352)",1538255894.656759
0000002818,Space,"(1352, 352)",1538255894.656759
0000002819,LeftDown,"(1345, 345)",1538255894.6961606
0000002819,Space,"(1345, 345)",1538255894.6971583
0000002819,LeftDown,"(1345, 345)",1538255894.7081285
0000002819,Space,"(1345, 345)",1538255894.7081285
0000002819,LeftDown,"(1345, 345)",1538255894.7190993
0000002819,Space,"(1345, 345)",1538255894.7190993
0000002819,LeftDown,"(1345, 345)",1538255894.7300694
0000002819,Space,"(1345, 345)",1538255894.7300694
0000002819,LeftDown,"(1345, 345)",1538255894.7410407
0000002819,Space,"(1345, 345)",1538255894.7410407
0000002819,LeftDown,"(1345, 345)",1538255894.7520113
0000002819,Space,"(1345, 345)",1538255894.7520113
0000002819,LeftDown,"(1345, 345)",1538255894.762982
0000002819,Space,"(1345, 345)",1538255894.762982
0000002819,LeftDown,"(1345, 345)",1538255894.7739525
0000002819,Space,"(1345, 345)",1538255894.7739525
0000002819,LeftDown,"(1345, 346)",1538255894.7844296
0000002819,Space,"(1345, 346)",1538255894.7844296
0000002819,LeftDown,"(1345, 352)",1538255894.7954001
0000002819,Space,"(1345, 352)",1538255894.7954001
0000002819,Space,"(1345, 358)",1538255894.8063707
0000002820,Space,"(1328, 419)",1538255894.8502533
0000002820,Space,"(1322, 439)",1538255894.8612247
0000002820,Space,"(1316, 460)",1538255894.872195
0000002820,Space,"(1312, 476)",1538255894.8826737
0000002820,Space,"(1307, 493)",1538255894.8936439
0000002820,Space,"(1303, 512)",1538255894.9046144
0000002820,Space,"(1298, 530)",1538255894.9155848
0000002820,Space,"(1291, 550)",1538255894.926556
0000002820,Space,"(1283, 569)",1538255894.9375262
0000002820,Space,"(1276, 589)",1538255894.9484973
0000002820,Space,"(1264, 613)",1538255894.959468
0000002821,Space,"(1231, 688)",1538255894.9978714
0000002821,Space,"(1223, 706)",1538255895.0088418
0000002821,Space,"(1214, 724)",1538255895.0198123
0000002821,Space,"(1208, 737)",1538255895.030783
0000002821,Space,"(1201, 749)",1538255895.0417533
0000002821,Space,"(1193, 763)",1538255895.0527241
0000002821,Space,"(1186, 776)",1538255895.0636945
0000002821,Space,"(1178, 787)",1538255895.0746655
0000002821,Space,"(1169, 800)",1538255895.0856361
0000002821,Space,"(1162, 812)",1538255895.0966067
0000002821,Space,"(1154, 827)",1538255895.1075783
0000002822,RightDown,"(1114, 887)",1538255895.1524572
0000002822,Space,"(1114, 887)",1538255895.1524572
0000002822,RightDown,"(1103, 902)",1538255895.1634283
0000002822,Space,"(1103, 902)",1538255895.1634283
0000002822,RightDown,"(1093, 917)",1538255895.1743987
0000002822,Space,"(1093, 917)",1538255895.1743987
0000002822,RightDown,"(1087, 928)",1538255895.18537
0000002822,Space,"(1087, 928)",1538255895.18537
0000002822,RightDown,"(1082, 937)",1538255895.19634
0000002822,Space,"(1082, 937)",1538255895.19634
0000002822,RightDown,"(1078, 943)",1538255895.2073107
0000002822,Space,"(1078, 943)",1538255895.2073107
0000002822,RightDown,"(1076, 947)",1538255895.218282
0000002822,Space,"(1076, 947)",1538255895.218282
0000002822,RightDown,"(1076, 950)",1538255895.2292519
0000002822,Space,"(1076, 950)",1538255895.2292519
0000002822,RightDown,"(1079, 958)",1538255895.2402227
0000002822,Space,"(1079, 958)",1538255895.2402227
0000002822,Space,"(1088, 962)",1538255895.2511933
0000002822,Space,"(1106, 965)",1538255895.262164
0000002823,Space,"(1229, 933)",1538255895.3060467
0000002823,Space,"(1265, 913)",1538255895.3170185
0000002823,Space,"(1295, 895)",1538255895.327988
0000002823,RightDown,"(1311, 883)",1538255895.3389592
0000002823,Space,"(1311, 883)",1538255895.3389592
0000002823,RightDown,"(1319, 876)",1538255895.3499293
0000002823,Space,"(1319, 876)",1538255895.3499293
0000002823,RightDown,"(1323, 871)",1538255895.3609004
0000002823,Space,"(1323, 871)",1538255895.3609004
0000002823,RightDown,"(1326, 865)",1538255895.3718708
0000002823,Space,"(1326, 865)",1538255895.3718708
0000002823,RightDown,"(1331, 855)",1538255895.3828413
0000002823,Space,"(1331, 855)",1538255895.3828413
0000002823,RightDown,"(1334, 844)",1538255895.3938117
0000002823,Space,"(1334, 844)",1538255895.3938117
0000002823,RightDown,"(1337, 832)",1538255895.4047825
0000002823,Space,"(1337, 832)",1538255895.4047825
0000002823,RightDown,"(1344, 816)",1538255895.4157531
0000002823,Space,"(1344, 816)",1538255895.4157531
0000002824,Space,"(1368, 769)",1538255895.45066
0000002824,Space,"(1373, 756)",1538255895.4616313
0000002824,RightDown,"(1374, 748)",1538255895.4726014
0000002824,Space,"(1374, 748)",1538255895.4726014
0000002824,RightDown,"(1376, 744)",1538255895.4835725
0000002824,Space,"(1376, 744)",1538255895.4835725
0000002824,RightDown,"(1377, 739)",1538255895.4945426
0000002824,Space,"(1377, 739)",1538255895.4945426
0000002824,RightDown,"(1379, 735)",1538255895.5055132
0000002824,Space,"(1379, 735)",1538255895.5055132
0000002824,RightDown,"(1379, 729)",1538255895.5164838
0000002824,Space,"(1379, 729)",1538255895.5164838
0000002824,RightDown,"(1379, 723)",1538255895.5274544
0000002824,Space,"(1379, 723)",1538255895.5274544
0000002824,RightDown,"(1379, 714)",1538255895.5384252
0000002824,Space,"(1379, 714)",1538255895.5384252
0000002824,RightDown,"(1379, 708)",1538255895.549396
0000002824,Space,"(1379, 708)",1538255895.549396
0000002824,RightDown,"(1378, 693)",1538255895.5603666
0000002824,Space,"(1378, 693)",1538255895.5603666
0000002825,A,"(1370, 591)",1538255895.610233
0000002825,Space,"(1370, 591)",1538255895.610233
0000002825,A,"(1361, 537)",1538255895.6212041
0000002825,Space,"(1361, 537)",1538255895.6212041
0000002825,A,"(1351, 493)",1538255895.632174
0000002825,Space,"(1351, 493)",1538255895.632174
0000002825,A,"(1336, 439)",1538255895.6431456
0000002825,Space,"(1336, 439)",1538255895.6431456
0000002825,A,"(1324, 396)",1538255895.654116
0000002825,Space,"(1324, 396)",1538255895.654116
0000002825,A,"(1318, 366)",1538255895.6650865
0000002825,Space,"(1318, 366)",1538255895.6650865
0000002825,A,"(1315, 342)",1538255895.676057
0000002825,Space,"(1315, 342)",1538255895.676057
0000002825,LeftDown,"(1313, 337)",1538255895.6870277
0000002825,A,"(1313, 337)",1538255895.6870277
0000002825,Space,"(1313, 337)",1538255895.6870277
0000002825,LeftDown,"(1313, 334)",1538255895.6979983
0000002825,A,"(1313, 334)",1538255895.6979983
0000002825,Space,"(1313, 334)",1538255895.6979983
0000002825,LeftDown,"(1313, 334)",1538255895.7089686
0000002825,A,"(1313, 334)",1538255895.7089686
0000002825,Space,"(1313, 334)",1538255895.7089686
0000002826,LeftDown,"(1313, 334)",1538255895.750857
0000002826,Space,"(1313, 334)",1538255895.750857
0000002826,LeftDown,"(1313, 334)",1538255895.7618284
0000002826,Space,"(1313, 334)",1538255895.7618284
0000002826,LeftDown,"(1313, 334)",1538255895.7727983
0000002826,Space,"(1313, 334)",1538255895.7727983
0000002826,LeftDown,"(1314, 338)",1538255895.7837691
0000002826,Space,"(1314, 338)",1538255895.7837691
0000002826,LeftDown,"(1319, 349)",1538255895.7947404
0000002826,Space,"(1319, 349)",1538255895.7947404
0000002826,LeftDown,"(1322, 358)",1538255895.8057108
0000002826,Space,"(1322, 358)",1538255895.8057108
0000002826,Space,"(1325, 365)",1538255895.8166814
0000002826,Space,"(1326, 370)",1538255895.8276517
0000002826,Space,"(1329, 373)",1538255895.8386226
0000002826,Space,"(1329, 374)",1538255895.8495932
0000002826,Space,"(1329, 374)",1538255895.860564
0000002827,Space,"(1329, 374)",1538255895.9074385
0000002827,Space,"(1329, 374)",1538255895.9184096
0000002827,Space,"(1329, 374)",1538255895.9293792
0000002827,Space,"(1329, 374)",1538255895.9403503
0000002827,Space,"(1329, 374)",1538255895.9513211
0000002827,Space,"(1329, 374)",1538255895.9622917
0000002827,Space,"(1329, 374)",1538255895.973265
0000002827,Space,"(1329, 374)",1538255895.9842331
0000002827,Space,"(1329, 374)",1538255895.9952037
0000002827,Space,"(1328, 374)",1538255896.0061743
0000002827,Space,"(1325, 376)",1538255896.017145
0000002828,Space,"(1315, 386)",1538255896.0620253
0000002828,Space,"(1310, 392)",1538255896.072996
0000002828,Space,"(1307, 403)",1538255896.0839665
0000002828,Space,"(1304, 412)",1538255896.0949373
0000002828,Space,"(1303, 424)",1538255896.1059077
0000002828,Space,"(1301, 436)",1538255896.1168785
0000002828,Space,"(1301, 452)",1538255896.1278489
0000002828,Space,"(1302, 466)",1538255896.1388202
0000002828,Space,"(1304, 479)",1538255896.1497903
0000002828,Space,"(1304, 494)",1538255896.1607609
0000002828,Space,"(1305, 514)",1538255896.1717317
0000002829,Space,"(1308, 572)",1538255896.2166116
0000002829,Space,"(1310, 583)",1538255896.2275832
0000002829,Space,"(1311, 590)",1538255896.2385528
0000002829,Space,"(1313, 599)",1538255896.249524
0000002829,Space,"(1313, 605)",1538255896.2604947
0000002829,Space,"(1314, 613)",1538255896.271465
0000002829,Space,"(1316, 620)",1538255896.282436
0000002829,Space,"(1317, 632)",1538255896.2934062
0000002829,Space,"(1320, 643)",1538255896.3043773
0000002829,Space,"(1322, 655)",1538255896.3153474
0000002830,Space,"(1325, 704)",1538255896.3602276
0000002830,Space,"(1324, 716)",1538255896.371199
0000002830,Space,"(1324, 727)",1538255896.3821688
0000002830,Space,"(1321, 739)",1538255896.3926473
0000002830,Space,"(1318, 752)",1538255896.4036176
0000002830,Space,"(1313, 770)",1538255896.4145892
0000002830,RightDown,"(1309, 787)",1538255896.425559
0000002830,Space,"(1309, 787)",1538255896.425559
0000002830,RightDown,"(1298, 814)",1538255896.4365299
0000002830,Space,"(1298, 814)",1538255896.4365299
0000002830,RightDown,"(1286, 835)",1538255896.4475
0000002830,Space,"(1286, 835)",1538255896.4475
0000002830,RightDown,"(1268, 856)",1538255896.458471
0000002830,Space,"(1268, 856)",1538255896.458471
0000002830,RightDown,"(1256, 868)",1538255896.469442
0000002830,Space,"(1256, 868)",1538255896.469442
0000002831,RightDown,"(1193, 910)",1538255896.5128348
0000002831,Space,"(1193, 910)",1538255896.5128348
0000002831,RightDown,"(1175, 919)",1538255896.5238054
0000002831,Space,"(1175, 919)",1538255896.5238054
0000002831,Space,"(1165, 923)",1538255896.5347762
0000002831,Space,"(1153, 928)",1538255896.545747
0000002831,Space,"(1147, 931)",1538255896.5567174
0000002831,Space,"(1144, 932)",1538255896.5676882
0000002831,Space,"(1144, 932)",1538255896.5786588
0000002831,RightDown,"(1144, 932)",1538255896.5896292
0000002831,Space,"(1144, 932)",1538255896.5896292
0000002831,RightDown,"(1144, 932)",1538255896.6005998
0000002831,Space,"(1144, 932)",1538255896.6005998
0000002831,RightDown,"(1144, 932)",1538255896.6115708
0000002831,Space,"(1144, 932)",1538255896.6115708
0000002831,RightDown,"(1144, 934)",1538255896.6225417
0000002831,Space,"(1144, 934)",1538255896.6225417
0000002832,RightDown,"(1142, 934)",1538255896.6604402
0000002832,Space,"(1142, 934)",1538255896.6604402
0000002832,RightDown,"(1141, 935)",1538255896.6714113
0000002832,Space,"(1141, 935)",1538255896.6714113
0000002832,Space,"(1141, 935)",1538255896.6823814
0000002832,Space,"(1139, 935)",1538255896.6933517
0000002832,Space,"(1138, 935)",1538255896.7043226
0000002832,Space,"(1129, 933)",1538255896.7152936
0000002832,Space,"(1117, 924)",1538255896.7262638
0000002832,Space,"(1103, 916)",1538255896.7372344
0000002832,Space,"(1094, 910)",1538255896.7482054
0000002832,RightDown,"(1087, 904)",1538255896.759176
0000002832,Space,"(1087, 904)",1538255896.759176
0000002832,RightDown,"(1081, 900)",1538255896.7701464
0000002832,Space,"(1081, 900)",1538255896.7701464
0000002833,RightDown,"(1051, 879)",1538255896.8190157
0000002833,Space,"(1051, 879)",1538255896.8190157
0000002833,RightDown,"(1045, 873)",1538255896.8299875
0000002833,Space,"(1045, 873)",1538255896.8299875
0000002833,Space,"(1036, 865)",1538255896.8409574
0000002833,Space,"(1028, 858)",1538255896.8519285
0000002833,Space,"(1018, 849)",1538255896.8628986
0000002833,Space,"(1007, 838)",1538255896.8738697
0000002833,Space,"(994, 826)",1538255896.8848398
0000002833,Space,"(982, 813)",1538255896.8958104
0000002833,Space,"(970, 801)",1538255896.9067812
0000002833,Space,"(955, 787)",1538255896.9177518
0000002833,Space,"(946, 777)",1538255896.9287236
0000002834,Space,"(917, 739)",1538255896.9706106
0000002834,Space,"(913, 733)",1538255896.9815814
0000002834,Space,"(899, 721)",1538255896.9925516
0000002834,Space,"(889, 714)",1538255897.0035226
0000002834,Space,"(874, 703)",1538255897.0144932
0000002834,Space,"(860, 696)",1538255897.0254638
0000002834,Space,"(842, 687)",1538255897.0364347
0000002834,A,"(823, 681)",1538255897.0474052
0000002834,Space,"(823, 681)",1538255897.0474052
0000002834,A,"(796, 675)",1538255897.0583758
0000002834,Space,"(796, 675)",1538255897.0583758
0000002834,A,"(772, 669)",1538255897.069346
0000002834,Space,"(772, 669)",1538255897.069346
0000002834,A,"(745, 664)",1538255897.0803177
0000002834,Space,"(745, 664)",1538255897.0803177
0000002835,LeftDown,"(707, 660)",1538255897.117219
0000002835,A,"(707, 660)",1538255897.117219
0000002835,Space,"(707, 660)",1538255897.117219
0000002835,LeftDown,"(707, 658)",1538255897.1291869
0000002835,A,"(707, 658)",1538255897.1291869
0000002835,Space,"(707, 658)",1538255897.1291869
0000002835,LeftDown,"(707, 658)",1538255897.1401572
0000002835,A,"(707, 658)",1538255897.1401572
0000002835,Space,"(707, 658)",1538255897.1401572
0000002835,LeftDown,"(707, 657)",1538255897.1511278
0000002835,A,"(707, 657)",1538255897.1511278
0000002835,Space,"(707, 657)",1538255897.1511278
0000002835,LeftDown,"(706, 657)",1538255897.1620982
0000002835,Space,"(706, 657)",1538255897.1620982
0000002835,LeftDown,"(706, 655)",1538255897.173069
0000002835,Space,"(706, 655)",1538255897.173069
0000002835,LeftDown,"(706, 655)",1538255897.1840396
0000002835,Space,"(706, 655)",1538255897.1840396
0000002835,LeftDown,"(706, 655)",1538255897.1950102
0000002835,Space,"(706, 655)",1538255897.1950102
0000002835,LeftDown,"(706, 655)",1538255897.2059815
